Date,Open,High,Low,Close,Adj Close,Volume
2014-11-08,124.870003,129.779999,123.800003,128.860001,112.703880,20800700
2014-11-15,128.699997,133.360001,127.550003,132.779999,116.132401,22771600
2014-11-22,133.449997,135.779999,133.440002,134.360001,117.514297,13213200
2014-11-29,134.309998,134.399994,130.919998,132.210007,115.633865,16371800
2014-12-06,132.020004,132.070007,120.580002,120.769997,105.628181,25961900
2014-12-13,121.400002,127.419998,120.599998,126.230003,110.403633,35051900
2014-12-20,126.730003,132.330002,126.730003,131.630005,115.126587,11578000
2014-12-27,131.720001,132.729996,129.089996,129.949997,113.657196,12172700
2015-01-03,129.660004,132.259995,126.180000,131.539993,115.047859,21150600
2015-01-10,132.240005,133.910004,128.949997,130.779999,114.383141,18881500
2015-01-17,131.449997,136.210007,129.449997,134.619995,117.741722,14841300
2015-01-24,135.000000,148.250000,130.740005,145.369995,127.143929,49932300
2015-01-31,143.720001,148.889999,143.050003,148.000000,129.444138,26186700
2015-02-07,146.160004,149.839996,145.630005,149.729996,130.957275,17928000
2015-02-14,148.720001,158.830002,148.520004,158.309998,139.317902,21094500
2015-02-21,155.000000,155.919998,150.449997,150.850006,132.752884,27325900
2015-02-28,150.850006,156.910004,150.750000,153.119995,134.750534,24639000
2015-03-07,153.300003,155.610001,149.789993,151.570007,133.386505,17202700
2015-03-14,152.389999,155.990005,152.110001,154.500000,135.964996,16727000
2015-03-21,154.979996,154.979996,145.960007,148.850006,130.992798,16324600
2015-03-28,150.080002,153.169998,146.820007,149.279999,131.371185,13816100
2015-04-04,148.149994,154.960007,148.000000,154.380005,135.859406,17584200
2015-04-11,153.789993,155.500000,149.440002,149.600006,131.652832,16798700
2015-04-18,151.059998,154.089996,148.020004,148.399994,130.596741,24380900
2015-04-25,148.589996,149.000000,142.750000,144.669998,127.314270,22200200
2015-05-02,143.850006,145.940002,140.429993,145.460007,128.009506,29898100
2015-05-09,145.550003,148.300003,144.009995,146.880005,130.087479,17057000
2015-05-16,146.880005,147.770004,144.800003,144.809998,128.254120,13178000
2015-05-23,144.339996,145.289993,140.320007,140.520004,124.454620,15616300
2015-05-30,141.449997,145.059998,140.050003,140.729996,124.640602,19094400
2015-06-06,140.240005,143.979996,139.899994,142.800003,126.473930,13508300
2015-06-13,142.039993,146.529999,141.279999,145.130005,128.537567,16423600
2015-06-20,146.070007,146.449997,141.889999,142.479996,126.190506,14246700
2015-06-27,140.960007,141.520004,138.440002,140.210007,124.180084,12567700
2015-07-04,139.020004,145.190002,139.000000,144.479996,127.961868,13870800
2015-07-11,145.960007,148.800003,145.600006,146.839996,130.052048,13873600
2015-07-18,147.110001,149.179993,143.979996,144.059998,127.589882,20278100
2015-07-25,143.220001,144.919998,139.509995,144.169998,127.687309,16738200
2015-08-01,144.440002,145.600006,141.699997,142.419998,126.137367,13397300
2015-08-08,143.789993,146.770004,139.860001,145.089996,129.321960,18661700
2015-08-15,144.600006,145.210007,131.460007,131.710007,117.396072,23228200
2015-08-22,123.639999,135.500000,115.139999,133.240005,118.759834,33276700
2015-08-29,132.369995,132.699997,126.940002,129.759995,115.658012,21939900
2015-09-05,132.270004,136.250000,132.000000,134.669998,120.034393,13780100
2015-09-12,134.720001,139.910004,133.729996,136.089996,121.300079,19364700
2015-09-19,136.419998,137.449997,127.180000,131.009995,116.772163,20281100
2015-09-26,130.440002,132.589996,127.470001,132.559998,118.153717,16056500
2015-10-03,132.279999,140.240005,131.350006,139.699997,124.517769,16812300
2015-10-10,139.929993,141.070007,133.580002,137.600006,122.645988,22576200
2015-10-17,137.600006,147.750000,136.389999,146.699997,130.756989,28819300
2015-10-24,146.210007,149.600006,145.139999,148.070007,131.978165,17973100
2015-10-31,148.380005,149.470001,146.009995,147.940002,131.862274,12597700
2015-11-07,146.899994,147.479996,141.589996,142.589996,127.879486,13945100
2015-11-14,142.580002,150.589996,142.330002,149.399994,133.986923,14220500
2015-11-21,149.389999,149.699997,146.679993,146.949997,131.789703,8944600
2015-11-28,146.970001,149.399994,144.279999,148.500000,133.179764,16171400
2015-12-05,148.300003,149.500000,142.270004,144.619995,129.700073,20526600
2015-12-12,144.500000,149.800003,138.889999,139.580002,125.180016,26267100
2015-12-19,140.210007,144.070007,139.699997,143.529999,128.722488,11077000
2015-12-26,143.259995,148.000000,142.850006,144.589996,129.673157,8837800
2016-01-02,141.380005,141.699997,129.800003,129.990005,116.579399,26121200
2016-01-09,130.850006,132.880005,124.510002,125.629997,112.669189,27992300
2016-01-16,127.059998,127.220001,119.820000,124.610001,111.754425,23921600
2016-01-23,124.599998,128.149994,115.019997,120.129997,107.736595,57834200
2016-01-30,119.639999,124.910004,117.150002,122.559998,109.915916,34845100
2016-02-06,120.669998,121.330002,102.099998,108.629997,97.423035,62188800
2016-02-13,109.730003,118.230003,109.000000,115.160004,104.235062,27616900
2016-02-20,115.160004,119.449997,112.510002,118.160004,106.950478,23976800
2016-02-27,118.120003,122.230003,117.500000,121.070000,109.584396,21283700
2016-03-05,120.800003,125.500000,120.570000,124.629997,112.806686,20513700
2016-03-12,123.930000,134.679993,123.860001,133.960007,121.251564,28065000
2016-03-19,133.460007,136.779999,130.029999,132.119995,119.586121,19594700
2016-03-26,132.529999,132.729996,125.110001,126.959999,114.915634,28297700
2016-04-02,126.540001,130.020004,125.580002,127.879997,115.748337,22230700
2016-04-09,128.250000,131.949997,126.680000,131.130005,118.690048,20902000
2016-04-16,131.130005,133.850006,128.490005,131.050003,118.617638,21443700
2016-04-23,130.449997,137.889999,129.309998,134.800003,122.011864,26289800
2016-04-30,134.380005,135.000000,130.529999,133.259995,120.617958,17738200
2016-05-07,132.800003,135.240005,131.820007,132.119995,119.586121,18655100
2016-05-14,131.630005,134.490005,127.089996,127.389999,116.245361,19617100
2016-05-21,127.400002,129.899994,125.879997,129.220001,117.915260,19366800
2016-05-28,129.880005,129.979996,124.779999,127.379997,116.236237,21861700
2016-06-04,127.599998,133.820007,127.449997,131.139999,119.667305,22943700
2016-06-11,130.789993,131.759995,126.900002,129.820007,118.462799,21492500
2016-06-18,131.360001,134.550003,126.209999,126.519997,115.451477,23635000
2016-06-25,125.680000,130.339996,122.349998,129.690002,118.344154,22882500
2016-07-02,128.429993,130.460007,123.959999,130.089996,118.709167,15458300
2016-07-09,130.839996,133.250000,129.369995,132.389999,120.807953,18238700
2016-07-16,132.380005,135.669998,130.570007,133.470001,121.793465,17056800
2016-07-23,133.179993,139.449997,132.300003,133.660004,121.966827,22109100
2016-07-30,133.210007,134.229996,130.960007,131.729996,120.205666,14711400
2016-08-06,132.139999,133.779999,131.710007,133.100006,121.455849,12898200
2016-08-13,133.699997,135.960007,133.399994,134.440002,123.695244,12379800
2016-08-20,134.300003,136.369995,131.820007,132.229996,121.661858,12033400
2016-08-27,132.720001,133.580002,128.360001,131.160004,120.677383,14894700
2016-09-03,131.630005,133.080002,128.520004,128.529999,118.257584,13861700
2016-09-10,126.879997,130.679993,126.309998,126.699997,116.573845,26386900
2016-09-17,127.500000,132.479996,127.269997,131.779999,121.247826,14619000
2016-09-24,131.070007,132.779999,129.860001,131.740005,121.211044,11250200
2016-10-01,131.279999,135.000000,130.740005,133.850006,123.152390,16323000
2016-10-08,134.589996,136.869995,131.389999,133.500000,122.830383,15076400
2016-10-15,133.500000,136.949997,133.330002,135.630005,124.790123,11716700
2016-10-22,136.410004,146.229996,136.410004,143.009995,131.580292,34788500
2016-10-29,143.050003,143.899994,138.800003,139.539993,128.387619,14335300
2016-11-05,141.500000,149.339996,141.289993,148.520004,136.649948,21639900
2016-11-12,148.210007,150.089996,144.460007,146.350006,135.687408,17777700
2016-11-19,147.210007,150.809998,146.520004,150.039993,139.108551,10415700
2016-11-26,149.000000,153.080002,148.320007,152.250000,141.157532,17614900
2016-12-03,153.240005,156.880005,150.020004,156.490005,145.088669,14924300
2016-12-10,156.000000,160.070007,153.059998,154.500000,143.243652,22318800
2016-12-17,155.160004,158.990005,155.070007,157.809998,146.312469,13693200
2016-12-24,158.410004,158.479996,154.960007,155.679993,144.337662,7500800
2016-12-31,156.300003,159.699997,155.210007,159.100006,147.508484,11837900
2017-01-07,159.000000,159.940002,156.669998,158.830002,147.258179,13700100
2017-01-14,158.199997,160.300003,156.750000,159.529999,147.907150,11374300
2017-01-21,158.940002,170.000000,157.289993,167.699997,155.481918,25658700
2017-01-28,165.919998,165.990005,160.820007,162.399994,150.568039,20718400
2017-02-04,162.419998,167.419998,162.380005,166.229996,154.119019,16536100
2017-02-11,166.449997,173.250000,166.350006,172.710007,161.504288,18431500
2017-02-18,173.919998,178.800003,173.679993,177.440002,165.927383,14763600
2017-02-25,178.000000,185.710007,177.550003,182.179993,170.359879,21966000
2017-03-04,181.399994,182.839996,177.919998,178.699997,167.105637,16713800
2017-03-11,177.160004,180.380005,177.070007,180.100006,168.414856,17552800
2017-03-18,180.100006,180.250000,174.770004,175.820007,164.412521,12200700
2017-03-25,174.369995,178.490005,173.750000,176.860001,165.385040,10573800
2017-04-01,177.080002,180.179993,175.500000,178.850006,167.245956,12979000
2017-04-08,179.000000,179.970001,175.559998,175.619995,164.225479,9522400
2017-04-15,175.839996,180.929993,175.649994,180.380005,168.676666,13016700
2017-04-22,181.750000,184.929993,180.110001,184.830002,172.837936,16659600
2017-04-29,184.229996,185.070007,181.800003,185.009995,173.006256,13405900
2017-05-06,185.380005,187.210007,178.179993,183.250000,171.360428,18390500
2017-05-13,183.300003,184.110001,175.470001,180.759995,170.326004,15213800
2017-05-20,183.779999,187.610001,182.520004,186.589996,175.819489,11594400
2017-05-27,186.759995,191.699997,184.529999,190.229996,179.249374,13322800
2017-06-03,190.070007,191.070007,186.389999,190.029999,179.060913,13315800
2017-06-10,190.300003,197.949997,188.050003,196.440002,185.100922,16656000
2017-06-17,197.880005,202.350006,197.000000,202.229996,190.556702,16604300
2017-06-24,202.770004,204.389999,196.449997,197.750000,186.335312,12125800
2017-07-01,198.070007,203.279999,197.750000,202.369995,190.688614,10055700
2017-07-08,202.320007,208.729996,202.190002,208.509995,196.474182,13507700
2017-07-15,208.729996,212.199997,207.529999,212.139999,199.894653,10950200
2017-07-22,212.000000,242.679993,211.399994,241.270004,227.343231,34884700
2017-07-29,241.850006,246.490005,236.039993,237.710007,223.988724,26618800
2017-08-05,237.600006,241.429993,230.940002,234.880005,221.322037,24506000
2017-08-12,236.009995,240.259995,234.570007,235.770004,223.485733,14567700
2017-08-19,235.770004,239.889999,234.350006,235.889999,223.599472,12802800
2017-08-26,236.220001,242.529999,234.610001,240.330002,227.808151,15078100
2017-09-02,240.300003,240.360001,234.289993,238.779999,226.338867,14518000
2017-09-09,239.500000,249.949997,237.089996,249.000000,236.026413,24888400
2017-09-16,249.970001,259.299988,248.910004,256.450012,243.088242,19455900
2017-09-23,256.970001,258.769989,251.169998,254.210007,240.964966,14610100
2017-09-30,254.649994,258.989990,253.529999,258.579987,245.107254,15556100
2017-10-07,259.000000,263.790009,257.109985,260.739990,247.154724,12598900
2017-10-14,261.500000,264.829987,256.029999,264.750000,250.955811,12931600
2017-10-21,265.130005,267.209991,254.500000,256.459991,243.097717,21917600
2017-10-28,255.449997,263.790009,255.330002,261.750000,248.112091,13838900
2017-11-04,262.619995,267.619995,259.559998,260.850006,247.259003,13915300
2017-11-11,261.670013,265.040009,260.149994,262.260010,249.931931,11907800
2017-11-18,263.000000,267.480011,262.760010,265.880005,253.381714,6974800
2017-11-25,265.380005,278.730011,264.720001,271.380005,258.623230,16476200
2017-12-02,276.160004,287.320007,274.000000,285.899994,272.460663,19572100
2017-12-09,286.209991,297.369995,279.899994,293.940002,280.122711,25433000
2017-12-16,296.000000,299.329987,293.010010,295.100006,281.228180,15819400
2017-12-23,295.540009,297.440002,294.649994,294.910004,281.047150,6103900
2017-12-30,295.750000,308.890015,295.399994,308.839996,294.322296,16539500
2018-01-06,308.660004,336.880005,305.750000,336.209991,320.405731,25440100
2018-01-13,339.899994,352.230011,331.329987,337.730011,321.854248,38728400
2018-01-20,335.290009,345.980011,332.040009,343.220001,327.086182,25519900
2018-01-27,341.230011,361.450012,334.160004,348.910004,332.508728,31271300
2018-02-03,342.670013,353.589996,317.390015,332.829987,317.184631,47522000
2018-02-10,336.570007,359.500000,335.130005,355.040009,340.020813,26294500
2018-02-17,352.000000,360.809998,351.399994,356.660004,341.572235,16331700
2018-02-24,359.500000,371.600006,335.299988,344.670013,330.089508,33394400
2018-03-03,338.000000,355.209991,336.609985,354.519989,339.522797,25462400
2018-03-10,355.200012,355.230011,322.299988,330.470001,316.490143,42685500
2018-03-17,327.450012,341.910004,318.320007,321.000000,307.420807,31405400
2018-03-24,330.480011,334.880005,311.170013,327.880005,314.009766,20035200
2018-03-31,325.200012,338.959991,311.880005,326.119995,312.324188,29977300
2018-04-07,332.250000,339.670013,322.049988,329.279999,315.350525,24115700
2018-04-14,332.339996,342.410004,327.630005,338.670013,324.343292,16445500
2018-04-21,339.549988,347.670013,323.279999,340.880005,326.459778,29505000
2018-04-28,341.170013,342.579987,319.130005,334.429993,320.282623,21509100
2018-05-05,335.230011,348.570007,335.209991,342.459991,327.972992,18805900
2018-05-12,344.000000,352.049988,340.250000,351.230011,338.049927,14570500
2018-05-19,358.459991,365.000000,351.619995,360.089996,346.577484,23068100
2018-05-26,357.709991,360.970001,350.660004,356.720001,343.333893,14138900
2018-06-02,358.970001,374.480011,358.850006,369.500000,355.634369,17817200
2018-06-09,371.000000,373.329987,353.470001,357.880005,344.450409,22762000
2018-06-16,353.190002,357.649994,336.200012,338.910004,326.192322,22000800
2018-06-23,332.519989,341.420013,327.290009,335.510010,322.919891,19154000
2018-06-30,330.690002,339.690002,329.100006,334.640015,322.082520,8818100
2018-07-07,337.500000,351.239990,336.510010,350.790009,337.626465,13766900
2018-07-14,353.970001,361.859985,352.350006,354.899994,341.582184,13238000
2018-07-21,355.000000,364.540009,345.500000,360.649994,347.116455,18609700
2018-07-28,361.989990,362.450012,345.670013,348.440002,335.364624,13467700
2018-08-04,347.369995,352.119995,336.450012,339.410004,326.673462,12899600
2018-08-11,339.600006,348.500000,328.029999,346.399994,335.048615,16630200
2018-08-18,348.600006,355.869995,345.459991,349.380005,337.930969,12455800
2018-08-25,352.109985,355.679993,341.579987,342.790009,331.556915,13325100
2018-09-01,341.600006,353.350006,339.279999,349.279999,337.834229,13166200
2018-09-08,349.489990,362.260010,337.309998,359.799988,348.009460,15803400
2018-09-15,359.279999,372.570007,354.540009,372.230011,360.032196,21466500
2018-09-22,371.000000,374.220001,364.320007,371.899994,359.712982,14094400
2018-09-29,375.160004,394.279999,375.000000,386.470001,373.805511,20894600
2018-10-06,383.839996,386.820007,352.260010,360.109985,348.309326,23996300
2018-10-13,359.459991,368.570007,354.209991,356.260010,344.585480,14787000
2018-10-20,357.850006,364.600006,342.829987,359.269989,347.496826,23172200
2018-10-27,360.549988,371.540009,328.630005,357.750000,346.026642,25202100
2018-11-03,359.760010,373.700012,356.480011,369.339996,357.236877,14083200
2018-11-10,370.209991,370.480011,331.160004,335.950012,326.441528,20782700
2018-11-17,335.549988,336.040009,296.609985,312.320007,303.480347,19659100
2018-11-24,315.559998,347.579987,310.660004,346.760010,336.945618,23132200
2018-12-01,364.309998,369.000000,317.299988,323.220001,314.071869,25596200
2018-12-08,321.269989,334.489990,315.510010,318.750000,309.728363,16937800
2018-12-15,316.910004,333.480011,304.010010,304.549988,295.930206,28731300
2018-12-22,300.649994,321.529999,292.470001,316.380005,307.425446,16345000
2018-12-29,320.500000,328.440002,309.399994,327.079987,317.822571,17004300
2019-01-05,330.519989,354.359985,323.350006,352.899994,342.911804,21497700
2019-01-12,348.200012,367.320007,347.010010,364.730011,354.407013,16675300
2019-01-19,362.859985,366.940002,353.670013,364.200012,353.891968,13248300
2019-01-26,360.649994,392.799988,357.500000,387.429993,376.464508,31541100
2019-02-02,388.970001,413.880005,388.119995,404.910004,393.449738,26625300
2019-02-09,408.100006,418.049988,402.690002,417.970001,408.180511,16130500
2019-02-16,415.500000,424.470001,414.540009,424.049988,414.118042,13054400
2019-02-23,427.489990,446.010010,424.250000,440.619995,430.299957,20570900
2019-03-02,443.220001,444.500000,415.500000,422.540009,412.643463,21663200
2019-03-09,371.269989,402.670013,363.329987,378.989990,370.113464,144538900
2019-03-16,370.000000,380.799988,361.529999,362.170013,353.687439,48807800
2019-03-23,365.000000,382.179993,362.890015,381.420013,372.486542,36635300
2019-03-30,385.799988,398.660004,383.100006,391.929993,382.750397,37732300
2019-04-06,376.200012,379.950012,362.920013,379.640015,370.748230,44680700
2019-04-13,376.700012,384.640015,373.679993,380.070007,371.168182,20033400
2019-04-20,375.690002,384.799988,372.609985,380.790009,371.871338,29771900
2019-04-27,378.489990,385.299988,373.250000,376.459991,367.642670,17348300
2019-05-04,367.880005,372.480011,347.470001,354.670013,346.363068,31167200
2019-05-11,344.510010,359.989990,337.000000,355.019989,348.696686,28635000
2019-05-18,353.000000,361.399994,341.149994,354.899994,348.578888,21776800
2019-05-25,355.290009,359.309998,341.359985,341.609985,335.525543,13066300
2019-06-01,338.200012,355.279999,330.670013,353.700012,347.400238,16981700
2019-06-08,356.000000,357.399994,342.799988,347.160004,340.976685,12881500
2019-06-15,348.619995,379.309998,347.049988,371.839996,365.217133,27379800
2019-06-22,372.950012,378.980011,361.570007,364.010010,357.526611,23587700
2019-06-29,364.880005,365.230011,351.429993,355.859985,349.521729,15540400
2019-07-06,350.410004,365.450012,347.899994,365.329987,358.823090,19689200
2019-07-13,360.500000,378.399994,359.019989,377.359985,370.638824,25871800
2019-07-20,376.940002,382.480011,342.000000,345.000000,338.855164,29172700
2019-07-27,344.989990,351.290009,332.320007,339.559998,333.512085,25005000
2019-08-03,332.459991,339.079987,324.570007,337.549988,331.537842,20492900
2019-08-10,333.679993,337.399994,319.549988,330.450012,326.589661,20071900
2019-08-17,334.179993,369.690002,328.880005,356.010010,351.851044,27479800
2019-08-24,365.040009,367.339996,351.179993,364.089996,359.836639,16667900
2019-08-31,354.109985,364.910004,350.609985,363.000000,358.759369,13675200
2019-09-07,357.980011,384.000000,354.730011,379.760010,375.323578,25291700
2019-09-14,378.140015,388.519989,375.000000,379.390015,374.957916,20083200
2019-09-21,376.609985,391.000000,374.420013,382.859985,378.387360,16164900
2019-09-28,383.000000,383.769989,363.230011,375.700012,371.311035,14457700
2019-10-05,374.059998,378.149994,368.640015,374.920013,370.540131,15395200
2019-10-12,374.250000,378.700012,344.000000,344.000000,339.981354,24559600
2019-10-19,332.890015,350.799988,324.399994,339.829987,335.860046,43844300
2019-10-26,341.500000,350.000000,339.220001,345.190002,341.157440,20752300
2019-11-02,346.459991,361.609985,346.049988,351.000000,346.899567,19040300
2019-11-09,349.040009,373.480011,345.559998,371.679993,369.481689,31539500
2019-11-16,371.670013,375.600006,361.609985,371.339996,369.143707,20888300
2019-11-23,372.519989,374.769989,366.179993,366.179993,364.014221,11719300
2019-11-30,367.079987,367.380005,345.589996,354.089996,351.995728,20067900
2019-12-07,352.670013,353.600006,338.500000,341.670013,339.649200,23630900
2019-12-14,328.529999,336.230011,320.609985,328.000000,326.060028,52025900
2019-12-21,336.750000,340.589996,329.170013,330.140015,328.187408,22372300
2019-12-28,330.500000,334.890015,323.320007,332.760010,330.791901,17904600
2020-01-04,329.299988,344.190002,327.880005,329.920013,327.968689,38830100
2020-01-11,332.399994,335.350006,323.000000,324.149994,322.232819,32257900
2020-01-18,322.600006,326.600006,302.720001,323.049988,321.139313,65610900
2020-01-25,316.209991,327.179993,314.000000,318.269989,316.387573,36446600
2020-02-01,318.750000,343.440002,314.880005,336.750000,334.758301,32876700
2020-02-08,337.220001,349.950012,336.320007,340.489990,338.476166,23592300
2020-02-15,338.769989,341.470001,330.230011,330.380005,330.380005,14357700
2020-02-22,320.000000,321.739990,269.600006,275.109985,275.109985,47459700
2020-02-29,279.540009,297.440002,249.800003,262.329987,262.329987,53028600
2020-03-07,238.000000,241.479996,154.809998,170.199997,170.199997,106051500
2020-03-14,149.419998,151.000000,89.000000,95.010002,95.010002,224861100
2020-03-21,98.750000,186.479996,93.559998,162.000000,162.000000,278796700
2020-03-28,153.809998,160.639999,120.019997,124.519997,124.519997,202626000
2020-04-04,133.699997,164.800003,129.210007,151.839996,151.839996,187009800
2020-04-11,155.500000,156.000000,132.899994,154.000000,154.000000,193056400
2020-04-18,147.210007,151.630005,128.330002,128.979996,128.979996,146583200
2020-04-25,129.970001,147.179993,123.830002,133.369995,133.369995,207314000
2020-05-02,127.120003,135.550003,121.370003,133.440002,133.440002,143178300
2020-05-09,130.919998,133.119995,113.889999,120.000000,120.000000,132892400
2020-05-16,126.180000,144.240005,125.800003,137.529999,137.529999,167353000
2020-05-23,145.210007,156.699997,141.240005,145.850006,145.850006,131726400
2020-05-30,145.449997,218.789993,144.550003,205.429993,205.429993,285395800
2020-06-06,222.940002,234.199997,166.009995,189.509995,189.509995,430739300
2020-06-13,177.179993,208.300003,175.889999,187.020004,187.020004,336307200
2020-06-20,184.559998,190.119995,167.600006,170.009995,170.009995,268697700
2020-06-27,181.000000,194.500000,176.270004,180.809998,180.809998,234822000
2020-07-04,184.520004,189.360001,169.750000,178.440002,178.440002,199163300
2020-07-11,180.199997,189.529999,173.410004,175.660004,175.660004,191886200
2020-07-18,175.130005,182.949997,171.619995,173.759995,173.759995,153960300
2020-07-25,173.190002,174.139999,156.259995,158.000000,158.000000,166705600
2020-08-01,156.509995,175.570007,153.410004,170.020004,170.020004,167802800
2020-08-08,171.360001,189.970001,171.330002,178.080002,178.080002,192941600
2020-08-15,178.240005,178.289993,165.860001,167.500000,167.500000,110601400
2020-08-22,168.779999,181.309998,167.929993,175.800003,175.800003,136757400
2020-08-29,174.649994,180.850006,164.000000,171.050003,171.050003,98460400
2020-09-05,165.800003,166.899994,156.320007,160.229996,160.229996,73829100
2020-09-12,161.750000,170.570007,158.899994,161.139999,161.139999,95736400
2020-09-19,157.830002,160.419998,145.020004,156.029999,156.029999,115362800
2020-09-26,160.330002,172.759995,159.199997,168.080002,168.080002,159630500
2020-10-03,169.490005,175.559998,159.330002,167.330002,167.330002,130238300
2020-10-10,167.750000,173.419998,158.729996,167.350006,167.350006,82872100
2020-10-17,169.089996,170.839996,163.820007,167.360001,167.360001,64552500
2020-10-24,164.949997,165.500000,141.580002,144.389999,144.389999,81851800
2020-10-31,145.750000,158.470001,143.380005,157.740005,157.740005,58773000
2020-11-07,179.000000,193.949997,172.160004,187.110001,187.110001,165339400
2020-11-14,194.559998,223.020004,191.350006,199.619995,199.619995,197319800
2020-11-21,203.240005,222.949997,201.869995,216.500000,216.500000,88728700
2020-11-28,215.699997,242.000000,208.520004,232.710007,232.710007,133491900
2020-12-05,238.500000,244.080002,228.020004,230.330002,230.330002,105469100
2020-12-12,235.000000,237.630005,218.610001,219.750000,219.750000,92641700
2020-12-19,212.339996,224.399994,211.100006,217.149994,217.149994,49274000
2020-12-26,218.190002,221.679993,212.699997,214.059998,214.059998,44984600
2021-01-02,210.000000,216.600006,202.490005,209.899994,209.899994,85384200
2021-01-09,203.029999,214.190002,201.009995,204.320007,204.320007,61727100
2021-01-16,206.990005,215.589996,204.270004,205.839996,205.839996,40280100
2021-01-23,203.270004,208.350006,191.850006,194.190002,194.190002,70323400
2021-01-30,196.000000,213.199997,192.860001,207.929993,207.929993,53445400
2021-02-06,209.550003,217.490005,208.300003,210.979996,210.979996,49459500
2021-02-13,213.080002,218.710007,208.080002,217.470001,217.470001,40983700
2021-02-20,211.889999,229.610001,206.600006,212.009995,212.009995,100241100
2021-02-27,219.600006,237.100006,213.800003,223.220001,223.220001,106947500
2021-03-06,226.669998,269.720001,222.580002,269.190002,269.190002,127994900
2021-03-13,274.149994,278.570007,251.309998,255.820007,255.820007,129314300
2021-03-20,255.820007,257.670013,231.699997,244.869995,244.869995,105354000
2021-03-27,251.300003,257.880005,248.029999,252.960007,252.960007,59849100
2021-04-03,256.559998,260.480011,249.309998,252.360001,252.360001,57012100
2021-04-10,250.570007,258.369995,246.100006,248.179993,248.179993,63031800
2021-04-17,247.000000,247.000000,230.220001,238.380005,238.380005,66967400
2021-04-24,240.240005,244.649994,231.800003,234.309998,234.309998,62913500
2021-05-01,234.110001,237.100006,225.649994,235.470001,235.470001,67288600
2021-05-08,236.839996,241.100006,219.070007,228.470001,228.470001,72684100
2021-05-15,226.240005,236.300003,220.279999,234.820007,234.820007,58601000
2021-05-22,235.139999,252.600006,232.600006,247.020004,247.020004,59856000
2021-05-29,253.000000,258.399994,248.490005,249.919998,249.919998,43584200
2021-06-05,251.500000,256.309998,245.779999,247.279999,247.279999,60866500
2021-06-12,246.440002,249.199997,235.800003,237.350006,237.350006,53243900
2021-06-19,238.660004,252.300003,237.250000,248.380005,248.380005,58600400
2021-06-26,244.729996,245.080002,233.470001,236.679993,236.679993,72207800
2021-07-03,236.850006,240.380005,226.160004,239.589996,239.589996,52892500
2021-07-10,237.990005,240.770004,217.029999,217.740005,217.740005,66880000
2021-07-17,211.179993,224.630005,204.800003,221.520004,221.520004,71736900
2021-07-24,220.000000,237.490005,219.889999,226.479996,226.479996,55655900
2021-07-31,227.190002,233.570007,221.300003,231.330002,231.330002,40396300
2021-08-07,229.000000,241.149994,226.889999,234.460007,234.460007,40826400
2021-08-14,231.899994,232.029999,210.940002,212.669998,212.669998,50487000
2021-08-21,215.830002,223.100006,215.380005,221.750000,221.750000,41889900
2021-08-28,222.350006,223.839996,217.089996,218.169998,218.169998,36802700
2021-09-04,215.910004,216.710007,210.119995,210.300003,210.300003,38276200
2021-09-11,211.350006,216.309998,209.880005,213.360001,213.360001,42342800
2021-09-18,210.809998,222.619995,206.529999,221.389999,221.389999,44502200
2021-09-25,224.000000,229.940002,216.419998,226.000000,226.000000,55677500
2021-10-02,225.679993,229.000000,219.199997,226.389999,226.389999,32054500
2021-10-09,226.500000,232.100006,216.279999,217.039993,217.039993,43214700
2021-10-16,216.000000,218.660004,212.580002,212.970001,212.970001,36771200
2021-10-23,213.250000,214.850006,204.600006,207.029999,207.029999,50400300
2021-10-30,207.000000,224.580002,206.809998,224.460007,224.460007,42867100
2021-11-06,225.240005,226.990005,217.270004,220.960007,220.960007,37504600
2021-11-13,227.369995,233.940002,213.229996,214.130005,214.130005,74620800
2021-11-20,215.000000,215.020004,194.000000,199.210007,199.210007,42721300
2021-11-27,201.869995,204.279999,188.000000,198.490005,198.490005,69361900
2021-12-04,199.770004,212.679993,199.199997,205.059998,205.059998,42013600
2021-12-11,202.500000,202.809998,187.880005,192.630005,192.630005,50435700
2021-12-18,188.110001,205.130005,185.259995,204.220001,204.220001,37899200
2021-12-25,201.990005,208.940002,199.100006,201.320007,201.320007,37883200
2022-01-01,204.000000,218.929993,203.339996,215.500000,215.500000,48708100
2022-01-08,214.259995,226.889999,207.130005,225.960007,225.960007,51143400
2022-01-15,224.500000,229.669998,204.570007,205.440002,205.440002,37498800
2022-01-22,199.850006,206.210007,183.770004,190.570007,190.570007,66232200
2022-01-29,190.729996,209.100006,190.000000,206.449997,206.449997,48620700
2022-02-05,205.789993,223.229996,205.419998,212.300003,212.300003,49900400
2022-02-12,213.000000,219.679993,208.600006,209.029999,209.029999,35779000
2022-02-19,205.000000,206.899994,186.880005,201.479996,201.479996,38646300
2022-02-26,198.580002,207.309998,178.970001,180.839996,180.839996,54630700
2022-03-05,181.029999,184.860001,167.580002,176.229996,176.229996,54362800
2022-03-12,175.880005,193.380005,172.570007,192.830002,192.830002,49244100
2022-03-19,184.399994,192.860001,180.610001,188.949997,188.949997,63505900
2022-03-26,188.429993,197.580002,184.470001,190.759995,190.759995,36612100
2022-04-02,190.020004,192.350006,173.869995,175.199997,175.199997,39379500
2022-04-09,173.839996,185.539993,173.399994,181.940002,181.940002,24670700
